iter	Logloss	Accuracy
915	0.3875558774	0.8297333333
916	0.3874840922	0.8298133333
917	0.38741511	0.8297866667
918	0.387379627	0.8297066667
919	0.387318828	0.8296533333
920	0.3872826469	0.8297066667
921	0.3872612079	0.8297066667
922	0.3872020118	0.8298133333
923	0.3871759737	0.82976
924	0.3871564506	0.8298133333
925	0.3870701383	0.8297866667
926	0.3870277181	0.8297333333
927	0.3869839996	0.82984
928	0.3869459127	0.82984
929	0.3869063966	0.82984
930	0.3868777551	0.8296266667
931	0.3868632456	0.82952
932	0.3868120444	0.82968
933	0.3867782968	0.8297333333
934	0.3867172144	0.8298133333
935	0.3866930881	0.8297866667
936	0.3866648092	0.8298133333
937	0.386601977	0.82984
938	0.3865463753	0.8300266667
939	0.3865388051	0.8300266667
940	0.3864800745	0.8300266667
941	0.3864303871	0.8301066667
942	0.3863945764	0.8300533333
943	0.3863506634	0.8301333333
944	0.3862734086	0.8302133333
945	0.3862402282	0.8302666667
946	0.3861737811	0.83016
947	0.3861075766	0.8302933333
948	0.3860479308	0.8303466667
949	0.3860217838	0.8303733333
950	0.3859785928	0.8304533333
951	0.3859164901	0.8304266667
952	0.3858632986	0.8305866667
953	0.3858112415	0.8305066667
954	0.3857342195	0.8307466667
955	0.3857182621	0.8308
956	0.3856556722	0.8307466667
957	0.3856353737	0.8306933333
958	0.3855663473	0.8306666667
959	0.3855043521	0.83088
960	0.3854812671	0.8308533333
961	0.3854278083	0.8309333333
962	0.3853813858	0.8309066667
963	0.3853219651	0.83088
964	0.3852869721	0.8309866667
965	0.3852651829	0.83104
966	0.3852072636	0.8310933333
967	0.3851659945	0.8311466667
968	0.3851146585	0.83128
969	0.3850559152	0.8314133333
970	0.3849983526	0.83136
971	0.3849504984	0.8314133333
972	0.3849050197	0.8313333333
973	0.3848729334	0.83128
974	0.384817181	0.8313333333
975	0.3847983268	0.8313066667
976	0.3847649339	0.8312266667
977	0.3846867194	0.8313333333
978	0.3846631714	0.83128
979	0.3846257022	0.8313333333
980	0.3845728358	0.8313066667
981	0.3845304417	0.8313333333
982	0.3844566901	0.8312533333
983	0.3844330576	0.8312533333
984	0.3843889123	0.8312266667
985	0.3843426633	0.8313066667
986	0.3843268134	0.83136
987	0.3842936123	0.8313066667
988	0.3842599837	0.8313066667
989	0.3842171687	0.83144
990	0.3841665226	0.83144
991	0.3841113735	0.83136
992	0.3840287066	0.8314133333
993	0.3839955347	0.8314933333
994	0.383993065	0.8314666667
995	0.3839489265	0.8315466667
996	0.3839482043	0.83152
997	0.3839143387	0.83152
998	0.383857414	0.8315466667
999	0.3838134045	0.83152
