iter	Logloss	Accuracy
896	0.4457805333	0.79432
897	0.4457655319	0.79432
898	0.445749017	0.7942933333
899	0.4457386119	0.7942933333
900	0.4457060058	0.7944533333
901	0.4456941909	0.7944266667
902	0.4456738859	0.7944533333
903	0.4456547072	0.7944266667
904	0.445639269	0.79448
905	0.4455707701	0.79448
906	0.4455545772	0.7945066667
907	0.4455289549	0.7945066667
908	0.4455125311	0.79448
909	0.4455000344	0.7945066667
910	0.4454901049	0.7945066667
911	0.4454756405	0.79456
912	0.4454635082	0.7946133333
913	0.4454467392	0.7945866667
914	0.4454188811	0.79456
915	0.4454005443	0.7945866667
916	0.4453893334	0.7945866667
917	0.4453487996	0.79464
918	0.4453355631	0.7946666667
919	0.4453093411	0.7946933333
920	0.445304539	0.7946933333
921	0.4452972443	0.7946933333
922	0.4452765272	0.7947466667
923	0.4452578585	0.7946933333
924	0.4452369315	0.79472
925	0.4452232813	0.7946666667
926	0.4452056677	0.7945866667
927	0.4451831564	0.7946666667
928	0.4451614809	0.7947733333
929	0.4451378417	0.7947733333
930	0.4451170167	0.79472
931	0.4450940573	0.7947466667
932	0.4450759589	0.7948
933	0.4450458747	0.7947733333
934	0.4450231665	0.7947466667
935	0.4450097237	0.7947466667
936	0.4449898788	0.7948
937	0.4449803013	0.7948266667
938	0.4449661183	0.7949333333
939	0.4449507169	0.7948533333
940	0.44493289	0.7948266667
941	0.4448841275	0.7947733333
942	0.444866337	0.7948
943	0.444850149	0.7948
944	0.4448286146	0.79472
945	0.4448058394	0.7947733333
946	0.4447868121	0.7948
947	0.4447627338	0.7947733333
948	0.4447439288	0.7948266667
949	0.4447361906	0.7948533333
950	0.4447190076	0.7948533333
951	0.444700243	0.7948266667
952	0.4446842038	0.7949066667
953	0.444657023	0.7948533333
954	0.4446366391	0.79504
955	0.4445949873	0.7950133333
956	0.444574235	0.7950133333
957	0.4445419761	0.79496
958	0.4445166336	0.79488
959	0.4444919803	0.7949866667
960	0.4444733794	0.7950666667
961	0.4444538924	0.7950933333
962	0.4444369591	0.79504
963	0.4444136806	0.7949866667
964	0.4443984813	0.79496
965	0.4443572919	0.7949866667
966	0.4443512641	0.7949866667
967	0.4443394302	0.7950666667
968	0.4443229172	0.7949333333
969	0.4443159484	0.79496
970	0.4443006358	0.7950133333
971	0.4442800468	0.7950133333
972	0.444259266	0.7950133333
973	0.4442362716	0.7950133333
974	0.4442247533	0.7949866667
975	0.4442077649	0.79504
976	0.4441888243	0.7950133333
977	0.4441544141	0.7950133333
978	0.4441395263	0.7950133333
979	0.4441179031	0.7949866667
980	0.4441015582	0.7950133333
981	0.4440863554	0.79504
982	0.4440737129	0.7949866667
983	0.4440619233	0.79504
984	0.4440383404	0.79496
985	0.44401771	0.7951466667
986	0.4439791062	0.7950933333
987	0.4439677097	0.7949866667
988	0.4439551215	0.7950666667
989	0.4439380192	0.7951733333
990	0.443927351	0.7950933333
991	0.4439059809	0.7951466667
992	0.4438976041	0.7952266667
993	0.4438759046	0.7952266667
994	0.4438514646	0.79528
995	0.4438265757	0.7953866667
996	0.4438087626	0.7953866667
997	0.4437995321	0.7953333333
998	0.4437867772	0.7953066667
999	0.4437639342	0.79536
